timestamp,transaction-fees
1675814400000,18.393597170000007
1675900800000,21.55106488000002
1675987200000,26.862627800000002
1676073600000,22.590634919999992
1676160000000,18.812502770000002
1676246400000,24.259215849999997
1676332800000,25.814571790000006
1676419200000,35.349028140000016
1676505600000,31.270730969999995
1676592000000,26.678259050000005
1676678400000,19.94819627
1676764800000,15.39227625
1676851200000,17.877025799999995
1676937600000,17.32064879
1677024000000,18.450576930000008
1677110400000,19.023104210000007
1677196800000,18.53531737
1677283200000,15.959074009999993
1677369600000,15.062250590000007
1677456000000,22.653527710000013
1677542400000,25.81843208000001
1677628800000,25.83815714
1677715200000,23.938510730000015
1677801600000,27.89011407
1677888000000,20.186608340000006
1677974400000,17.510876130000007
1678060800000,24.02745285999999
1678147200000,25.641506739999997
1678233600000,26.25555846999999
